,ID,TIME_ROUTE_1,COST_ROUTE_1,TIME_ROUTE_2,COST_ROUTE_2,CHOICE,V_1,V_2,e_1,e_2,U_1,U_2,y_1,y_2,P_1,P_2
521,261,20,6.5,35,3,2,-22.0,-21.75,-0.34414272278567143,2.3588905320521167,-22.344142722785673,-19.391109467947885,0,1,0.4378234991142019,0.5621765008857982
522,262,20,6.5,30,3,2,-22.0,-19.5,0.5142806418132394,-0.025577809706945148,-21.48571935818676,-19.525577809706945,0,1,0.07585818002124355,0.9241418199787564
523,262,20,6.5,35,3,2,-22.0,-21.75,1.2311034402734229,2.556538954326852,-20.768896559726578,-19.193461045673146,0,1,0.4378234991142019,0.5621765008857982
524,263,20,6.5,30,3,2,-22.0,-19.5,0.7358754231687306,-0.5020847636790857,-21.264124576831268,-20.002084763679086,0,1,0.07585818002124355,0.9241418199787564
525,263,20,6.5,35,3,1,-22.0,-21.75,1.5816728188235953,-0.13372544695627217,-20.418327181176405,-21.883725446956273,1,0,0.4378234991142019,0.5621765008857982
526,264,20,6.5,30,3,2,-22.0,-19.5,0.02716877091727461,-0.263063713657883,-21.972831229082725,-19.763063713657882,0,1,0.07585818002124355,0.9241418199787564
527,264,20,6.5,35,3,2,-22.0,-21.75,-0.5816727965747619,0.9924117534318992,-22.58167279657476,-20.7575882465681,0,1,0.4378234991142019,0.5621765008857982
528,265,20,6.5,30,3,2,-22.0,-19.5,1.7397253742081884,0.24343321079907707,-20.260274625791812,-19.256566789200924,0,1,0.07585818002124355,0.9241418199787564
529,265,20,6.5,35,3,2,-22.0,-21.75,0.8031718262925923,1.1914856066410737,-21.19682817370741,-20.558514393358926,0,1,0.4378234991142019,0.5621765008857982
530,266,20,6.5,30,3,2,-22.0,-19.5,1.2774106549863251,0.6861518945759861,-20.722589345013674,-18.813848105424015,0,1,0.07585818002124355,0.9241418199787564
531,266,20,6.5,35,3,1,-22.0,-21.75,0.1488324620305016,-0.6005616961681569,-21.8511675379695,-22.350561696168157,1,0,0.4378234991142019,0.5621765008857982
532,267,20,6.5,30,3,1,-22.0,-19.5,5.478120506429948,1.8760053217820718,-16.52187949357005,-17.62399467821793,1,0,0.07585818002124355,0.9241418199787564
533,267,20,6.5,35,3,1,-22.0,-21.75,3.130545851483497,0.4412143470075778,-18.869454148516503,-21.308785652992423,1,0,0.4378234991142019,0.5621765008857982
534,268,20,6.5,30,3,2,-22.0,-19.5,0.16654655589785744,0.6868738601323723,-21.833453444102144,-18.813126139867627,0,1,0.07585818002124355,0.9241418199787564
535,268,20,6.5,35,3,2,-22.0,-21.75,-0.3385422270225148,0.13053263816106048,-22.338542227022515,-21.61946736183894,0,1,0.4378234991142019,0.5621765008857982
536,269,20,6.5,30,3,1,-22.0,-19.5,3.6321201517575785,0.08369078775719194,-18.36787984824242,-19.41630921224281,1,0,0.07585818002124355,0.9241418199787564
537,269,20,6.5,35,3,2,-22.0,-21.75,1.5009796126877653,3.7443870234561545,-20.499020387312235,-18.005612976543844,0,1,0.4378234991142019,0.5621765008857982
538,270,20,6.5,30,3,2,-22.0,-19.5,1.2533950658958721,0.7946332717285746,-20.746604934104127,-18.705366728271425,0,1,0.07585818002124355,0.9241418199787564
539,270,20,6.5,35,3,2,-22.0,-21.75,0.21409717930722963,0.7162578349104352,-21.78590282069277,-21.033742165089564,0,1,0.4378234991142019,0.5621765008857982
540,271,20,6.5,30,3,2,-22.0,-19.5,-1.4213029154798313,-0.5353682424101998,-23.42130291547983,-20.0353682424102,0,1,0.07585818002124355,0.9241418199787564
541,271,20,6.5,35,3,1,-22.0,-21.75,2.170738618584774,0.38947014447508926,-19.829261381415225,-21.36052985552491,1,0,0.4378234991142019,0.5621765008857982
542,272,20,6.5,30,3,2,-22.0,-19.5,-1.7203752357835953,-0.169717296222364,-23.720375235783596,-19.669717296222363,0,1,0.07585818002124355,0.9241418199787564
543,272,20,6.5,35,3,1,-22.0,-21.75,0.08534236064061634,-0.509342304311086,-21.914657639359383,-22.259342304311087,1,0,0.4378234991142019,0.5621765008857982
544,273,20,6.5,30,3,2,-22.0,-19.5,-0.22984087887350188,0.04049907026880445,-22.229840878873503,-19.459500929731195,0,1,0.07585818002124355,0.9241418199787564
545,273,20,6.5,35,3,2,-22.0,-21.75,-0.45830793906530576,0.6567082028687046,-22.458307939065307,-21.093291797131297,0,1,0.4378234991142019,0.5621765008857982
546,274,20,6.5,30,3,2,-22.0,-19.5,0.013465736524666469,-1.5732361283422633,-21.986534263475335,-21.073236128342263,0,1,0.07585818002124355,0.9241418199787564
547,274,20,6.5,35,3,1,-22.0,-21.75,1.0981098924938038,0.352999681511417,-20.901890107506198,-21.397000318488583,1,0,0.4378234991142019,0.5621765008857982
548,275,20,6.5,30,3,2,-22.0,-19.5,-0.5041878949220944,-1.2631180437078697,-22.504187894922094,-20.76311804370787,0,1,0.07585818002124355,0.9241418199787564
549,275,20,6.5,35,3,2,-22.0,-21.75,-1.3577390887550718,2.0710714039521583,-23.35773908875507,-19.678928596047843,0,1,0.4378234991142019,0.5621765008857982
550,276,20,6.5,30,3,2,-22.0,-19.5,1.8450668430612998,-0.27621786384728003,-20.1549331569387,-19.77621786384728,0,1,0.07585818002124355,0.9241418199787564
551,276,20,6.5,35,3,2,-22.0,-21.75,0.8618539510475361,2.5032618644868965,-21.138146048952464,-19.246738135513105,0,1,0.4378234991142019,0.5621765008857982
552,277,20,6.5,30,3,2,-22.0,-19.5,0.09438650888576232,0.6580778612563533,-21.905613491114238,-18.841922138743648,0,1,0.07585818002124355,0.9241418199787564
553,277,20,6.5,35,3,1,-22.0,-21.75,2.584668733045703,-0.3603214289322317,-19.415331266954297,-22.11032142893223,1,0,0.4378234991142019,0.5621765008857982
554,278,20,6.5,30,3,2,-22.0,-19.5,1.5710204161263157,2.756412943837553,-20.428979583873684,-16.743587056162447,0,1,0.07585818002124355,0.9241418199787564
555,278,20,6.5,35,3,2,-22.0,-21.75,0.28765707799208345,2.1615433621222073,-21.712342922007917,-19.588456637877794,0,1,0.4378234991142019,0.5621765008857982
556,279,20,6.5,30,3,2,-22.0,-19.5,-0.455626881903619,0.3913821995095833,-22.45562688190362,-19.108617800490418,0,1,0.07585818002124355,0.9241418199787564
557,279,20,6.5,35,3,2,-22.0,-21.75,-0.21355587830783826,0.3790208246417827,-22.213555878307837,-21.37097917535822,0,1,0.4378234991142019,0.5621765008857982
558,280,20,6.5,30,3,2,-22.0,-19.5,-0.005914538581891143,2.18215905652135,-22.00591453858189,-17.31784094347865,0,1,0.07585818002124355,0.9241418199787564
559,280,20,6.5,35,3,2,-22.0,-21.75,-0.7030367526741095,-0.38858678043814443,-22.70303675267411,-22.138586780438146,0,1,0.4378234991142019,0.5621765008857982
560,281,20,6.5,30,3,2,-22.0,-19.5,0.4664395163406564,-0.6417289603627171,-21.533560483659343,-20.141728960362716,0,1,0.07585818002124355,0.9241418199787564
561,281,20,6.5,35,3,2,-22.0,-21.75,0.7941413718665029,2.3901012662727896,-21.205858628133498,-19.35989873372721,0,1,0.4378234991142019,0.5621765008857982
562,282,20,6.5,30,3,2,-22.0,-19.5,-0.09523773285007894,1.1010796918651187,-22.09523773285008,-18.39892030813488,0,1,0.07585818002124355,0.9241418199787564
563,282,20,6.5,35,3,2,-22.0,-21.75,-0.3264705752714276,-0.17575749989215483,-22.32647057527143,-21.925757499892153,0,1,0.4378234991142019,0.5621765008857982
564,283,20,6.5,30,3,2,-22.0,-19.5,1.4630021951148284,1.3918625494575623,-20.53699780488517,-18.108137450542436,0,1,0.07585818002124355,0.9241418199787564
565,283,20,6.5,35,3,2,-22.0,-21.75,0.2582858907148966,0.029779774602245554,-21.741714109285102,-21.720220225397753,0,1,0.4378234991142019,0.5621765008857982
566,284,20,6.5,30,3,2,-22.0,-19.5,2.257802288658258,0.14070786029161633,-19.742197711341742,-19.359292139708383,0,1,0.07585818002124355,0.9241418199787564
567,284,20,6.5,35,3,1,-22.0,-21.75,0.5352448592193139,0.27800949608547754,-21.464755140780685,-21.471990503914522,1,0,0.4378234991142019,0.5621765008857982
568,285,20,6.5,30,3,2,-22.0,-19.5,-0.43566168834543473,1.006642181458,-22.435661688345434,-18.493357818542002,0,1,0.07585818002124355,0.9241418199787564
569,285,20,6.5,35,3,1,-22.0,-21.75,3.1908765882405357,0.17957422048072053,-18.809123411759465,-21.57042577951928,1,0,0.4378234991142019,0.5621765008857982
570,286,20,6.5,30,3,2,-22.0,-19.5,1.6645291498064627,0.07567042439569889,-20.335470850193538,-19.4243295756043,0,1,0.07585818002124355,0.9241418199787564
571,286,20,6.5,35,3,2,-22.0,-21.75,0.8224186566679581,2.262795466694568,-21.177581343332044,-19.48720453330543,0,1,0.4378234991142019,0.5621765008857982
572,287,20,6.5,30,3,2,-22.0,-19.5,1.4512085489434425,2.2800610101920347,-20.54879145105656,-17.219938989807964,0,1,0.07585818002124355,0.9241418199787564
573,287,20,6.5,35,3,1,-22.0,-21.75,0.6279756200001578,-0.8828946679515651,-21.372024379999843,-22.632894667951565,1,0,0.4378234991142019,0.5621765008857982
574,288,20,6.5,30,3,2,-22.0,-19.5,-0.57020370385908,0.2459864739241527,-22.57020370385908,-19.25401352607585,0,1,0.07585818002124355,0.9241418199787564
575,288,20,6.5,35,3,1,-22.0,-21.75,1.4796945048968388,-0.4312567781981609,-20.520305495103162,-22.18125677819816,1,0,0.4378234991142019,0.5621765008857982
576,289,20,6.5,30,3,2,-22.0,-19.5,2.737766869500556,0.44890998417472006,-19.262233130499443,-19.05109001582528,0,1,0.07585818002124355,0.9241418199787564
577,289,20,6.5,35,3,2,-22.0,-21.75,0.23694553764236567,0.39974216207603963,-21.763054462357633,-21.35025783792396,0,1,0.4378234991142019,0.5621765008857982
578,290,20,6.5,30,3,2,-22.0,-19.5,0.18035343200182183,-0.8841328760951267,-21.819646567998177,-20.384132876095126,0,1,0.07585818002124355,0.9241418199787564
579,290,20,6.5,35,3,1,-22.0,-21.75,1.0138753689601294,-0.4789399608223343,-20.98612463103987,-22.228939960822334,1,0,0.4378234991142019,0.5621765008857982
580,291,20,6.5,30,3,2,-22.0,-19.5,-1.0095109503766313,-0.2686708994912543,-23.00951095037663,-19.768670899491255,0,1,0.07585818002124355,0.9241418199787564
581,291,20,6.5,35,3,1,-22.0,-21.75,3.0075761573607083,-0.3995132173015621,-18.99242384263929,-22.14951321730156,1,0,0.4378234991142019,0.5621765008857982
582,292,20,6.5,30,3,2,-22.0,-19.5,-0.16021138580901223,0.41678587858093635,-22.160211385809014,-19.083214121419065,0,1,0.07585818002124355,0.9241418199787564
583,292,20,6.5,35,3,1,-22.0,-21.75,1.4862619322939836,0.8540911625393001,-20.513738067706015,-20.8959088374607,1,0,0.4378234991142019,0.5621765008857982
584,293,20,6.5,30,3,2,-22.0,-19.5,-0.42872241602236927,-0.2361337674526318,-22.42872241602237,-19.736133767452632,0,1,0.07585818002124355,0.9241418199787564
585,293,20,6.5,35,3,2,-22.0,-21.75,1.0153277276254302,3.964630079982722,-20.98467227237457,-17.785369920017278,0,1,0.4378234991142019,0.5621765008857982
586,294,20,6.5,30,3,2,-22.0,-19.5,-0.18628591199015435,2.144885310803453,-22.186285911990154,-17.355114689196547,0,1,0.07585818002124355,0.9241418199787564
587,294,20,6.5,35,3,1,-22.0,-21.75,3.0539282263953234,-0.6164932891028858,-18.946071773604675,-22.366493289102884,1,0,0.4378234991142019,0.5621765008857982
588,295,20,6.5,30,3,2,-22.0,-19.5,0.4417594204518711,-0.08625375129604582,-21.55824057954813,-19.586253751296045,0,1,0.07585818002124355,0.9241418199787564
589,295,20,6.5,35,3,2,-22.0,-21.75,-1.084072101993063,0.09904023678912857,-23.084072101993062,-21.65095976321087,0,1,0.4378234991142019,0.5621765008857982
590,296,20,6.5,30,3,1,-22.0,-19.5,2.090710637321752,-1.7196876071587002,-19.909289362678248,-21.2196876071587,1,0,0.07585818002124355,0.9241418199787564
591,296,20,6.5,35,3,1,-22.0,-21.75,1.6559070415040589,-0.7317014786252942,-20.344092958495942,-22.481701478625293,1,0,0.4378234991142019,0.5621765008857982
592,297,20,6.5,30,3,2,-22.0,-19.5,0.36761985658205304,3.735421257992983,-21.632380143417947,-15.764578742007018,0,1,0.07585818002124355,0.9241418199787564
593,297,20,6.5,35,3,2,-22.0,-21.75,0.6489969623763279,0.5696392789345364,-21.351003037623673,-21.180360721065462,0,1,0.4378234991142019,0.5621765008857982
594,298,20,6.5,30,3,2,-22.0,-19.5,-0.8058149672432494,1.0159558713039176,-22.80581496724325,-18.484044128696084,0,1,0.07585818002124355,0.9241418199787564
595,298,20,6.5,35,3,1,-22.0,-21.75,1.9772943904740867,0.5232858381439865,-20.022705609525914,-21.226714161856012,1,0,0.4378234991142019,0.5621765008857982
596,299,20,6.5,30,3,2,-22.0,-19.5,1.6068075342762613,0.8758389442166337,-20.39319246572374,-18.624161055783368,0,1,0.07585818002124355,0.9241418199787564
597,299,20,6.5,35,3,2,-22.0,-21.75,0.050357177135418436,0.15008062750732215,-21.949642822864583,-21.59991937249268,0,1,0.4378234991142019,0.5621765008857982
598,300,20,6.5,30,3,2,-22.0,-19.5,0.9939742184193551,-1.0840124286764392,-21.006025781580647,-20.584012428676438,0,1,0.07585818002124355,0.9241418199787564
599,300,20,6.5,35,3,2,-22.0,-21.75,-0.08833217785901602,0.4166654401198282,-22.088332177859016,-21.33333455988017,0,1,0.4378234991142019,0.5621765008857982
600,301,20,6.5,30,3,2,-22.0,-19.5,0.9530696045492251,0.6931304641509427,-21.046930395450776,-18.806869535849057,0,1,0.07585818002124355,0.9241418199787564
601,301,20,6.5,35,3,2,-22.0,-21.75,0.7632752756649701,2.4688326442240056,-21.23672472433503,-19.281167355775995,0,1,0.4378234991142019,0.5621765008857982
602,302,20,6.5,30,3,2,-22.0,-19.5,0.8651631801370063,-0.2035730761448816,-21.134836819862993,-19.70357307614488,0,1,0.07585818002124355,0.9241418199787564
603,302,20,6.5,35,3,2,-22.0,-21.75,-1.3479157623906335,1.6773145028808545,-23.347915762390635,-20.072685497119146,0,1,0.4378234991142019,0.5621765008857982
604,303,20,6.5,30,3,2,-22.0,-19.5,0.8521538959326747,0.11790947548495881,-21.147846104067327,-19.382090524515043,0,1,0.07585818002124355,0.9241418199787564
605,303,20,6.5,35,3,1,-22.0,-21.75,2.9655164247982353,0.8104845549146801,-19.034483575201765,-20.93951544508532,1,0,0.4378234991142019,0.5621765008857982
606,304,20,6.5,30,3,2,-22.0,-19.5,-0.8094654741793562,2.8941584799852818,-22.809465474179355,-16.605841520014717,0,1,0.07585818002124355,0.9241418199787564
607,304,20,6.5,35,3,2,-22.0,-21.75,-0.21704497953792348,0.08864835744453292,-22.217044979537924,-21.661351642555466,0,1,0.4378234991142019,0.5621765008857982
608,305,20,6.5,30,3,2,-22.0,-19.5,0.6974714931388213,-0.748610563404985,-21.30252850686118,-20.248610563404984,0,1,0.07585818002124355,0.9241418199787564
609,305,20,6.5,35,3,2,-22.0,-21.75,0.9990916043835694,1.9654519295735147,-21.00090839561643,-19.784548070426485,0,1,0.4378234991142019,0.5621765008857982
610,306,20,6.5,30,3,2,-22.0,-19.5,-0.09826619705121288,-0.4758591337152449,-22.098266197051213,-19.975859133715247,0,1,0.07585818002124355,0.9241418199787564
611,306,20,6.5,35,3,2,-22.0,-21.75,-0.3416137810856514,-0.36832635162438165,-22.341613781085652,-22.118326351624383,0,1,0.4378234991142019,0.5621765008857982
612,307,20,6.5,30,3,2,-22.0,-19.5,2.301437698261076,0.4059194050701652,-19.698562301738924,-19.094080594929835,0,1,0.07585818002124355,0.9241418199787564
613,307,20,6.5,35,3,1,-22.0,-21.75,1.9077138655917352,-0.9454214409356322,-20.092286134408265,-22.695421440935633,1,0,0.4378234991142019,0.5621765008857982
614,308,20,6.5,30,3,2,-22.0,-19.5,-0.07728100588857535,1.840672629232945,-22.077281005888576,-17.659327370767055,0,1,0.07585818002124355,0.9241418199787564
615,308,20,6.5,35,3,2,-22.0,-21.75,-0.2908062810047798,1.9151897013571388,-22.29080628100478,-19.83481029864286,0,1,0.4378234991142019,0.5621765008857982
616,309,20,6.5,30,3,2,-22.0,-19.5,0.013912749444778378,1.3485847906614774,-21.986087250555222,-18.151415209338523,0,1,0.07585818002124355,0.9241418199787564
617,309,20,6.5,35,3,2,-22.0,-21.75,-0.629204450389367,1.5996218915289961,-22.629204450389366,-20.150378108471003,0,1,0.4378234991142019,0.5621765008857982
618,310,20,6.5,30,3,2,-22.0,-19.5,-0.3885453343658094,0.48286258217055683,-22.38854533436581,-19.017137417829442,0,1,0.07585818002124355,0.9241418199787564
619,310,20,6.5,35,3,2,-22.0,-21.75,0.5603902287202345,2.32238417094801,-21.439609771279766,-19.42761582905199,0,1,0.4378234991142019,0.5621765008857982
620,311,20,6.5,30,3,2,-22.0,-19.5,-1.401190882168798,0.8357637590218147,-23.401190882168798,-18.664236240978184,0,1,0.07585818002124355,0.9241418199787564
621,311,20,6.5,35,3,2,-22.0,-21.75,-0.7759590811732869,0.3859110132955142,-22.775959081173287,-21.364088986704484,0,1,0.4378234991142019,0.5621765008857982
622,312,20,6.5,30,3,2,-22.0,-19.5,1.9113466200147244,0.25017185882037885,-20.088653379985274,-19.24982814117962,0,1,0.07585818002124355,0.9241418199787564
623,312,20,6.5,35,3,1,-22.0,-21.75,3.3297948266044872,-0.04456289476981042,-18.670205173395512,-21.79456289476981,1,0,0.4378234991142019,0.5621765008857982
624,313,20,6.5,30,3,2,-22.0,-19.5,0.2675769297572909,-0.4579115544546655,-21.73242307024271,-19.957911554454665,0,1,0.07585818002124355,0.9241418199787564
625,313,20,6.5,35,3,1,-22.0,-21.75,1.6405224679618202,0.4377362338235567,-20.35947753203818,-21.312263766176443,1,0,0.4378234991142019,0.5621765008857982
626,314,20,6.5,30,3,2,-22.0,-19.5,-0.59256594279674,1.412078424036433,-22.59256594279674,-18.087921575963566,0,1,0.07585818002124355,0.9241418199787564
627,314,20,6.5,35,3,1,-22.0,-21.75,1.5729256018117728,-0.9523608218721322,-20.42707439818823,-22.702360821872134,1,0,0.4378234991142019,0.5621765008857982
628,315,20,6.5,30,3,2,-22.0,-19.5,0.5177284177260427,0.1345380851095001,-21.482271582273956,-19.3654619148905,0,1,0.07585818002124355,0.9241418199787564
629,315,20,6.5,35,3,2,-22.0,-21.75,-0.5086977467341136,-0.6320630040936457,-22.508697746734114,-22.382063004093645,0,1,0.4378234991142019,0.5621765008857982
630,316,20,6.5,30,3,1,-22.0,-19.5,1.6735094886669328,-1.3467197741032255,-20.326490511333066,-20.846719774103224,1,0,0.07585818002124355,0.9241418199787564
631,316,20,6.5,35,3,2,-22.0,-21.75,-0.3813252864884135,2.3037440250784433,-22.381325286488412,-19.446255974921556,0,1,0.4378234991142019,0.5621765008857982
632,317,20,6.5,30,3,2,-22.0,-19.5,0.07517845373160446,1.8869439185261965,-21.924821546268397,-17.613056081473804,0,1,0.07585818002124355,0.9241418199787564
633,317,20,6.5,35,3,2,-22.0,-21.75,0.2315954266275556,1.4264152556708518,-21.768404573372443,-20.32358474432915,0,1,0.4378234991142019,0.5621765008857982
634,318,20,6.5,30,3,2,-22.0,-19.5,1.1154198014008774,1.6232694765846585,-20.884580198599124,-17.87673052341534,0,1,0.07585818002124355,0.9241418199787564
635,318,20,6.5,35,3,1,-22.0,-21.75,1.614417702411476,0.8491075356388567,-20.385582297588524,-20.900892464361142,1,0,0.4378234991142019,0.5621765008857982
636,319,20,6.5,30,3,2,-22.0,-19.5,-0.19283920765716925,0.4958640242966011,-22.19283920765717,-19.0041359757034,0,1,0.07585818002124355,0.9241418199787564
637,319,20,6.5,35,3,2,-22.0,-21.75,-0.5012115975001485,-0.5805993191775966,-22.50121159750015,-22.330599319177598,0,1,0.4378234991142019,0.5621765008857982
638,320,20,6.5,30,3,2,-22.0,-19.5,-0.08756757129125328,0.6752634884926635,-22.087567571291252,-18.824736511507336,0,1,0.07585818002124355,0.9241418199787564
639,320,20,6.5,35,3,2,-22.0,-21.75,-0.3791688686033771,0.9623166517996071,-22.379168868603376,-20.787683348200392,0,1,0.4378234991142019,0.5621765008857982
640,321,20,6.5,30,3,2,-22.0,-19.5,1.2975579030792963,-0.9171236366166198,-20.702442096920702,-20.41712363661662,0,1,0.07585818002124355,0.9241418199787564
641,321,20,6.5,35,3,2,-22.0,-21.75,-1.3874596786032087,-0.8480909149656535,-23.387459678603207,-22.598090914965653,0,1,0.4378234991142019,0.5621765008857982
642,322,20,6.5,30,3,2,-22.0,-19.5,1.1170891183100515,2.403551605978208,-20.88291088168995,-17.09644839402179,0,1,0.07585818002124355,0.9241418199787564
643,322,20,6.5,35,3,2,-22.0,-21.75,-0.7198711249383555,2.351857550091084,-22.719871124938354,-19.398142449908917,0,1,0.4378234991142019,0.5621765008857982
644,323,20,6.5,30,3,2,-22.0,-19.5,0.21612892879082185,1.1023904921033818,-21.783871071209177,-18.397609507896618,0,1,0.07585818002124355,0.9241418199787564
645,323,20,6.5,35,3,1,-22.0,-21.75,1.0682299719492625,0.4948207629129911,-20.93177002805074,-21.25517923708701,1,0,0.4378234991142019,0.5621765008857982
646,324,20,6.5,30,3,2,-22.0,-19.5,0.04550451551178716,0.43555635114362046,-21.954495484488213,-19.06444364885638,0,1,0.07585818002124355,0.9241418199787564
