OBS,PURPOSE,LUGGAGE,AGE,GENDER,TRAIN_TIME,TRAIN_COST,TRAIN_HEADWAY,SM_TIME,SM_COST,SM_HEADWAY,CAR_TIME,CAR_COST,AV_TRAIN,AV_SM,AV_CAR,CHOICE
2633,1,0,4,1,54,29,30,28,36,30,52,28,1,1,1,2
2634,1,0,4,1,54,26,30,30,32,10,32,35,1,1,1,3
2635,1,0,4,1,54,35,60,28,38,20,32,28,1,1,1,3
2636,1,0,4,1,61,35,30,30,42,30,32,45,1,1,1,3
2637,1,0,4,1,54,29,60,30,44,30,40,35,1,1,1,3
2638,1,1,4,1,303,108,120,153,118,30,170,110,1,1,1,3
2639,1,1,4,1,249,81,120,159,94,30,221,88,1,1,1,2
2640,1,1,4,1,303,81,120,167,99,20,136,88,1,1,1,3
2641,1,1,4,1,267,81,60,167,99,10,221,143,1,1,1,2
2642,1,1,4,1,267,90,120,167,105,30,136,143,1,1,1,3
2643,1,1,4,1,249,90,60,167,105,20,221,110,1,1,1,2
2644,1,1,4,1,249,108,60,159,122,10,170,88,1,1,1,3
2645,1,1,4,1,249,90,120,153,109,20,170,143,1,1,1,2
2646,1,1,4,1,267,108,30,167,146,20,170,143,1,1,1,2
2647,1,1,2,1,129,82,120,74,90,20,130,70,1,1,1,2
2648,1,1,2,1,116,82,30,71,84,10,130,91,1,1,1,2
2649,1,1,2,1,155,82,60,78,105,30,130,56,1,1,1,2
2650,1,1,2,1,116,68,30,74,90,20,80,56,1,1,1,3
2651,1,1,2,1,155,61,60,74,71,20,100,91,1,1,1,2
2652,1,1,2,1,129,61,120,71,84,10,100,56,1,1,1,2
2653,1,1,2,1,116,82,120,78,105,10,80,70,1,1,1,2
2654,1,1,2,1,116,61,30,78,74,30,100,70,1,1,1,3
2655,1,1,2,1,155,68,60,71,78,10,80,70,1,1,1,2
2656,1,0,2,1,119,36,30,93,56,10,60,24,1,1,1,3
2657,1,0,2,1,119,36,120,90,68,10,78,39,1,1,1,2
2658,1,0,2,1,119,32,30,88,60,20,78,30,1,1,1,2
2659,1,0,2,1,92,32,60,88,60,30,48,39,1,1,1,3
2660,1,0,2,1,101,36,30,88,58,30,78,24,1,1,1,2
2661,1,0,2,1,101,32,30,90,50,10,48,30,1,1,1,3
2662,1,0,2,1,101,43,60,88,65,20,48,24,1,1,1,3
2663,1,0,2,1,119,43,30,90,68,30,48,39,1,1,1,3
2664,1,0,2,1,101,36,60,90,68,30,60,30,1,1,1,3
2665,1,0,3,1,168,82,120,61,84,30,110,75,1,1,1,2
2666,1,0,3,1,129,61,120,66,71,30,143,60,1,1,1,2
2667,1,0,3,1,168,61,120,72,76,20,88,60,1,1,1,3
2668,1,0,3,1,142,61,60,72,76,10,143,97,1,1,1,2
2669,1,0,3,1,142,68,120,72,76,30,88,97,1,1,1,2
2670,1,0,3,1,129,68,60,72,76,20,143,75,1,1,1,2
2671,1,0,3,1,129,82,60,66,90,10,110,60,1,1,1,2
2672,1,0,3,1,129,68,120,61,81,20,110,97,1,1,1,2
2673,1,0,3,1,142,82,30,72,105,20,110,97,1,1,1,3
2674,1,0,3,1,277,90,30,141,105,10,170,100,1,1,1,2
2675,1,0,3,1,277,90,120,133,127,10,221,162,1,1,1,2
2676,1,0,3,1,277,81,30,127,118,20,221,125,1,1,1,2
2677,1,0,3,1,223,81,60,127,118,30,136,162,1,1,1,2
2678,1,0,3,1,241,90,30,127,109,30,221,100,1,1,1,2
2679,1,0,3,1,241,81,30,133,94,10,136,125,1,1,1,2
2680,1,0,3,1,241,108,60,127,118,20,136,100,1,1,1,2
2681,1,0,3,1,277,108,30,133,122,30,136,162,1,1,1,2
2682,1,0,3,1,241,90,60,133,127,30,170,125,1,1,1,2
2683,1,0,3,1,227,90,30,89,105,10,170,84,1,1,1,2
2684,1,0,3,1,227,90,120,81,122,10,221,136,1,1,1,2
2685,1,0,3,1,227,81,30,75,112,20,221,105,1,1,1,2
2686,1,0,3,1,170,81,60,75,112,30,136,136,1,1,1,2
2687,1,0,3,1,189,90,30,75,109,30,221,84,1,1,1,2
2688,1,0,3,1,189,81,30,81,94,10,136,105,1,1,1,2
2689,1,0,3,1,189,108,60,75,118,20,136,84,1,1,1,2
2690,1,0,3,1,227,108,30,81,122,30,136,136,1,1,1,2
2691,1,0,3,1,189,90,60,81,122,30,170,105,1,1,1,2
2692,1,0,3,1,103,42,30,38,50,10,70,36,1,1,1,2
2693,1,0,3,1,103,42,120,34,65,10,91,58,1,1,1,2
2694,1,0,3,1,103,38,30,31,58,20,91,45,1,1,1,2
2695,1,0,3,1,82,38,60,31,58,30,56,58,1,1,1,2
2696,1,0,3,1,89,42,30,31,54,30,91,36,1,1,1,2
2697,1,0,3,1,89,38,30,34,44,10,56,45,1,1,1,2
2698,1,0,3,1,89,50,60,31,58,20,56,36,1,1,1,2
2699,1,0,3,1,103,50,30,34,65,30,56,58,1,1,1,2
2700,1,0,3,1,89,42,60,34,65,30,70,45,1,1,1,2
2701,1,0,4,1,275,105,30,131,112,10,200,108,1,1,1,2
2702,1,0,4,1,275,105,120,123,137,10,260,175,1,1,1,2
2703,1,0,4,1,275,94,30,117,127,20,260,135,1,1,1,2
2704,1,0,4,1,209,94,60,117,127,30,160,175,1,1,1,2
2705,1,0,4,1,231,105,30,117,122,30,260,108,1,1,1,2
2706,1,0,4,1,231,94,30,123,109,10,160,135,1,1,1,2
2707,1,0,4,1,231,126,60,117,133,20,160,108,1,1,1,2
2708,1,0,4,1,275,126,30,123,137,30,160,175,1,1,1,2
2709,1,0,4,1,231,105,60,123,137,30,200,135,1,1,1,2
2710,1,0,3,1,216,116,120,108,133,20,234,115,1,1,1,2
2711,1,0,3,1,199,116,30,102,122,10,234,149,1,1,1,2
2712,1,0,3,1,250,116,60,116,150,30,234,92,1,1,1,3
2713,1,0,3,1,199,97,30,108,133,20,144,92,1,1,1,3
2714,1,0,3,1,250,87,60,108,99,20,180,149,1,1,1,2
2715,1,0,3,1,216,87,120,102,122,10,180,92,1,1,1,2
2716,1,0,3,1,199,116,120,116,150,10,144,115,1,1,1,2
2717,1,0,3,1,199,87,30,116,105,30,180,115,1,1,1,2
2718,1,0,3,1,250,97,60,102,112,10,144,115,1,1,1,3
2719,1,0,3,1,169,89,120,85,92,30,120,70,1,1,1,2
2720,1,0,3,1,130,67,120,88,76,30,156,56,1,1,1,2
2721,1,0,3,1,169,67,120,92,78,20,96,56,1,1,1,3
2722,1,0,3,1,143,67,60,92,78,10,156,91,1,1,1,2
2723,1,0,3,1,143,74,120,92,81,30,96,91,1,1,1,3
2724,1,0,3,1,130,74,60,92,81,20,156,70,1,1,1,2
2725,1,0,3,1,130,89,60,88,94,10,120,56,1,1,1,2
2726,1,0,3,1,130,74,120,85,84,20,120,91,1,1,1,2
2727,1,0,3,1,143,89,30,92,109,20,120,91,1,1,1,2
2728,1,1,3,1,265,110,120,116,118,30,180,105,1,1,1,2
2729,1,1,3,1,212,83,120,122,97,30,234,84,1,1,1,2
2730,1,1,3,1,265,83,120,130,105,20,144,84,1,1,1,3
2731,1,1,3,1,230,83,60,130,105,10,234,136,1,1,1,2
2732,1,1,3,1,230,92,120,130,105,30,144,136,1,1,1,3
2733,1,1,3,1,212,92,60,130,105,20,234,105,1,1,1,2
2734,1,1,3,1,212,110,60,122,127,10,180,84,1,1,1,2
2735,1,1,3,1,212,92,120,116,109,20,180,136,1,1,1,2
2736,1,1,3,1,230,110,30,130,146,20,180,136,1,1,1,2
2737,1,0,3,1,118,78,120,42,81,30,90,60,1,1,1,3
2738,1,0,3,1,91,58,120,45,68,30,117,48,1,1,1,2
2739,1,0,3,1,118,58,120,49,71,20,72,48,1,1,1,3
2740,1,0,3,1,100,58,60,49,71,10,117,78,1,1,1,2
2741,1,0,3,1,100,65,120,49,71,30,72,78,1,1,1,3
2742,1,0,3,1,91,65,60,49,71,20,117,60,1,1,1,2
2743,1,0,3,1,91,78,60,45,84,10,90,48,1,1,1,3
2744,1,0,3,1,91,65,120,42,76,20,90,78,1,1,1,2
2745,1,0,3,1,100,78,30,49,97,20,90,78,1,1,1,2
2746,1,0,3,1,230,90,30,123,97,10,190,124,1,1,1,2
2747,1,0,3,1,230,90,120,117,112,10,247,201,1,1,1,2
2748,1,0,3,1,230,81,30,112,105,20,247,155,1,1,1,2
2749,1,0,3,1,175,81,60,112,105,30,152,201,1,1,1,3
2750,1,0,3,1,193,90,30,112,99,30,247,124,1,1,1,2
2751,1,0,3,1,193,81,30,117,90,10,152,155,1,1,1,2
2752,1,0,3,1,193,108,60,112,109,20,152,124,1,1,1,3
2753,1,0,3,1,230,108,30,117,112,30,152,201,1,1,1,3
2754,1,0,3,1,193,90,60,117,112,30,190,155,1,1,1,2
2755,1,0,3,1,127,184,120,72,194,20,169,70,1,1,1,3
2756,1,0,3,1,114,184,30,69,184,10,169,91,1,1,1,2
2757,1,0,3,1,152,184,60,76,218,30,169,56,1,1,1,3
2758,1,0,3,1,114,153,30,72,189,20,104,56,1,1,1,3
2759,1,0,3,1,152,138,60,72,153,20,130,91,1,1,1,2
2760,1,0,3,1,127,138,120,69,181,10,130,56,1,1,1,3
2761,1,0,3,1,114,184,120,76,218,10,104,70,1,1,1,3
2762,1,0,3,1,114,138,30,76,162,30,130,70,1,1,1,3
2763,1,0,3,1,152,153,60,69,169,10,104,70,1,1,1,3
2764,1,0,3,1,154,200,120,99,218,20,182,95,1,1,1,3
2765,1,0,3,1,140,200,30,96,210,10,182,123,1,1,1,2
2766,1,0,3,1,183,200,60,103,237,30,182,76,1,1,1,3
2767,1,0,3,1,140,167,30,99,210,20,112,76,1,1,1,3
2768,1,0,3,1,183,150,60,99,169,20,140,123,1,1,1,2
2769,1,0,3,1,154,150,120,96,194,10,140,76,1,1,1,3
2770,1,0,3,1,140,200,120,103,237,10,112,95,1,1,1,3
2771,1,0,3,1,140,150,30,103,176,30,140,95,1,1,1,3
2772,1,0,3,1,183,167,60,96,184,10,112,95,1,1,1,3
2773,1,1,3,1,255,153,30,176,162,10,140,64,1,1,1,3
2774,1,1,3,1,255,153,120,172,176,10,182,104,1,1,1,3
2775,1,1,3,1,255,138,30,169,167,20,182,80,1,1,1,3
2776,1,1,3,1,198,138,60,169,167,30,112,104,1,1,1,3
2777,1,1,3,1,217,153,30,169,162,30,182,64,1,1,1,3
2778,1,1,3,1,217,138,30,172,153,10,112,80,1,1,1,3
2779,1,1,3,1,217,184,60,169,181,20,112,64,1,1,1,3
2780,1,1,3,1,255,184,30,172,184,30,112,104,1,1,1,3
2781,1,1,3,1,217,153,60,172,176,30,140,80,1,1,1,3
2782,1,1,3,0,197,211,120,121,225,20,234,110,1,1,1,2
2783,1,1,3,0,178,211,30,116,218,10,234,143,1,1,1,2
2784,1,1,3,0,234,211,60,127,254,30,234,88,1,1,1,3
2785,1,1,3,0,178,176,30,121,225,20,144,88,1,1,1,3
2786,1,1,3,0,234,158,60,121,181,20,180,143,1,1,1,2
2787,1,1,3,0,197,158,120,116,210,10,180,88,1,1,1,3
2788,1,1,3,0,178,211,120,127,254,10,144,110,1,1,1,3
2789,1,1,3,0,178,158,30,127,184,30,180,110,1,1,1,2
2790,1,1,3,0,234,176,60,116,198,10,144,110,1,1,1,2
2791,1,0,2,1,209,211,120,62,225,30,170,110,1,1,1,2
2792,1,0,2,1,159,158,120,68,184,30,221,88,1,1,1,2
2793,1,0,2,1,209,158,120,76,194,20,136,88,1,1,1,3
2794,1,0,2,1,176,158,60,76,194,10,221,143,1,1,1,2
2795,1,0,2,1,176,176,120,76,198,30,136,143,1,1,1,3
2796,1,0,2,1,159,176,60,76,198,20,221,110,1,1,1,2
2797,1,0,2,1,159,211,60,68,245,10,170,88,1,1,1,3
2798,1,0,2,1,159,176,120,62,218,20,170,143,1,1,1,2
2799,1,0,2,1,176,211,30,76,281,20,170,143,1,1,1,3
2800,1,0,3,1,225,221,120,139,225,30,160,105,1,1,1,2
2801,1,0,3,1,179,166,120,142,184,30,208,84,1,1,1,2
2802,1,0,3,1,225,166,120,146,189,20,128,84,1,1,1,3
2803,1,0,3,1,194,166,60,146,189,10,208,136,1,1,1,2
2804,1,0,3,1,194,184,120,146,198,30,128,136,1,1,1,3
2805,1,0,3,1,179,184,60,146,198,20,208,105,1,1,1,2
2806,1,0,3,1,179,221,60,142,237,10,160,84,1,1,1,2
2807,1,0,3,1,179,184,120,139,210,20,160,136,1,1,1,3
2808,1,0,3,1,194,221,30,146,254,20,160,136,1,1,1,2
2809,1,0,3,1,164,211,120,56,237,20,221,135,1,1,1,2
2810,1,0,3,1,150,211,30,50,225,10,221,175,1,1,1,2
2811,1,0,3,1,193,211,60,64,281,30,221,108,1,1,1,2
2812,1,0,3,1,150,176,30,56,245,20,136,108,1,1,1,2
2813,1,0,3,1,193,158,60,56,181,20,170,175,1,1,1,2
2814,1,0,3,1,164,158,120,50,225,10,170,108,1,1,1,2
2815,1,0,3,1,150,211,120,64,281,10,136,135,1,1,1,2
2816,1,0,3,1,150,158,30,64,194,30,170,135,1,1,1,2
2817,1,0,3,1,193,176,60,50,210,10,136,135,1,1,1,2
2818,1,0,4,1,150,145,120,78,162,30,90,60,1,1,1,3
2819,1,0,4,1,129,109,120,81,136,30,117,48,1,1,1,3
2820,1,0,4,1,150,109,120,85,142,20,72,48,1,1,1,3
2821,1,0,4,1,136,109,60,85,142,10,117,78,1,1,1,3
2822,1,0,4,1,136,121,120,85,142,30,72,78,1,1,1,3
2823,1,0,4,1,129,121,60,85,142,20,117,60,1,1,1,3
2824,1,0,4,1,129,145,60,81,169,10,90,48,1,1,1,3
2825,1,0,4,1,129,121,120,78,153,20,90,78,1,1,1,3
2826,1,0,4,1,136,145,30,85,194,20,90,78,1,1,1,3
2827,1,0,4,1,229,170,120,133,167,30,130,80,1,1,1,3
2828,1,0,4,1,172,128,120,136,142,30,169,64,1,1,1,2
2829,1,0,4,1,229,128,120,140,142,20,104,64,1,1,1,3
2830,1,0,4,1,191,128,60,140,142,10,169,104,1,1,1,2
2831,1,0,4,1,191,142,120,140,147,30,104,104,1,1,1,3
2832,1,0,4,1,172,142,60,140,147,20,169,80,1,1,1,2
2833,1,0,4,1,172,170,60,136,169,10,130,64,1,1,1,3
2834,1,0,4,1,172,142,120,133,153,20,130,104,1,1,1,3
2835,1,0,4,1,191,170,30,140,189,20,130,104,1,1,1,3
2836,1,0,3,1,230,217,120,112,218,30,170,110,1,1,1,3
2837,1,0,3,1,175,163,120,117,181,30,221,88,1,1,1,2
2838,1,0,3,1,230,163,120,123,184,20,136,88,1,1,1,3
2839,1,0,3,1,193,163,60,123,184,10,221,143,1,1,1,2
2840,1,0,3,1,193,181,120,123,194,30,136,143,1,1,1,3
2841,1,0,3,1,175,181,60,123,194,20,221,110,1,1,1,2
2842,1,0,3,1,175,217,60,117,225,10,170,88,1,1,1,3
2843,1,0,3,1,175,181,120,112,198,20,170,143,1,1,1,2
2844,1,0,3,1,193,217,30,123,254,20,170,143,1,1,1,3
2845,1,0,4,1,344,270,120,112,293,30,220,185,1,1,1,3
2846,1,0,4,1,260,202,120,121,237,30,286,148,1,1,1,3
2847,1,0,4,1,344,202,120,133,245,20,176,148,1,1,1,3
2848,1,0,4,1,288,202,60,133,245,10,286,240,1,1,1,2
2849,1,0,4,1,288,225,120,133,254,30,176,240,1,1,1,2
2850,1,0,4,1,260,225,60,133,254,20,286,185,1,1,1,2
2851,1,0,4,1,260,270,60,121,310,10,220,148,1,1,1,3
2852,1,0,4,1,260,225,120,112,274,20,220,240,1,1,1,2
2853,1,0,4,1,288,270,30,133,366,20,220,240,1,1,1,3
2854,1,1,3,1,318,218,30,170,237,10,220,92,1,1,1,3
2855,1,1,3,1,318,218,120,162,281,10,286,149,1,1,1,2
2856,1,1,3,1,318,196,30,156,266,20,286,115,1,1,1,2
2857,1,1,3,1,238,196,60,156,266,30,176,149,1,1,1,3
2858,1,1,3,1,265,218,30,156,245,30,286,92,1,1,1,3
2859,1,1,3,1,265,196,30,162,218,10,176,115,1,1,1,3
2860,1,1,3,1,265,262,60,156,274,20,176,92,1,1,1,3
2861,1,1,3,1,318,262,30,162,281,30,176,149,1,1,1,3
2862,1,1,3,1,265,218,60,162,281,30,220,115,1,1,1,3
2863,1,1,3,1,147,111,30,115,121,10,90,48,1,1,1,3
2864,1,1,3,1,147,111,120,113,142,10,117,78,1,1,1,2
2865,1,1,3,1,147,100,30,111,130,20,117,60,1,1,1,2
2866,1,1,3,1,113,100,60,111,130,30,72,78,1,1,1,3
2867,1,1,3,1,124,111,30,111,130,30,117,48,1,1,1,3
2868,1,1,3,1,124,100,30,113,111,10,72,60,1,1,1,2
2869,1,1,3,1,124,133,60,111,142,20,72,48,1,1,1,3
2870,1,1,3,1,147,133,30,113,147,30,72,78,1,1,1,3
2871,1,1,3,1,124,111,60,113,142,30,90,60,1,1,1,3
2872,1,1,3,1,228,184,30,93,210,10,210,88,1,1,1,3
2873,1,1,3,1,228,184,120,85,254,10,273,143,1,1,1,2
2874,1,1,3,1,228,166,30,79,237,20,273,110,1,1,1,2
2875,1,1,3,1,176,166,60,79,237,30,168,143,1,1,1,3
2876,1,1,3,1,193,184,30,79,218,30,273,88,1,1,1,2
2877,1,1,3,1,193,166,30,85,189,10,168,110,1,1,1,3
2878,1,1,3,1,193,221,60,79,237,20,168,88,1,1,1,3
2879,1,1,3,1,228,221,30,85,254,30,168,143,1,1,1,3
2880,1,1,3,1,193,184,60,85,254,30,210,110,1,1,1,2
2881,1,0,3,1,193,176,30,64,194,10,170,88,1,1,1,3
2882,1,0,3,1,193,176,120,56,245,10,221,143,1,1,1,2
2883,1,0,3,1,193,158,30,50,225,20,221,110,1,1,1,2
2884,1,0,3,1,150,158,60,50,225,30,136,143,1,1,1,2
2885,1,0,3,1,164,176,30,50,210,30,221,88,1,1,1,2
2886,1,0,3,1,164,158,30,56,181,10,136,110,1,1,1,2
2887,1,0,3,1,164,211,60,50,225,20,136,88,1,1,1,3
2888,1,0,3,1,193,211,30,56,237,30,136,143,1,1,1,3
2889,1,0,3,1,164,176,60,56,245,30,170,110,1,1,1,2
2890,1,0,2,1,174,23,120,66,25,20,221,95,1,1,1,2
2891,1,0,2,1,158,23,30,60,23,10,221,123,1,1,1,2
2892,1,0,2,1,207,23,60,74,31,30,221,76,1,1,1,2
2893,1,0,2,1,158,19,30,66,31,20,136,76,1,1,1,2
2894,1,0,2,1,207,17,60,66,23,20,170,123,1,1,1,2
2895,1,0,2,1,174,17,120,60,31,10,170,76,1,1,1,2
2896,1,0,2,1,158,23,120,74,31,10,136,95,1,1,1,2
2897,1,0,2,1,158,17,30,74,25,30,170,95,1,1,1,2
2898,1,0,2,1,207,19,60,60,25,10,136,95,1,1,1,2
2899,1,0,3,1,112,23,120,37,23,30,110,75,1,1,1,2
2900,1,0,3,1,86,17,120,40,23,30,143,60,1,1,1,2
2901,1,0,3,1,112,17,120,44,25,20,88,60,1,1,1,2
2902,1,0,3,1,95,17,60,44,25,10,143,97,1,1,1,2
2903,1,0,3,1,95,19,120,44,23,30,88,97,1,1,1,2
2904,1,0,3,1,86,19,60,44,23,20,143,75,1,1,1,2
2905,1,0,3,1,86,23,60,40,25,10,110,60,1,1,1,2
2906,1,0,3,1,86,19,120,37,25,20,110,97,1,1,1,2
2907,1,0,3,1,95,23,30,44,31,20,110,97,1,1,1,2
2908,2,0,4,1,266,77,120,99,91,20,299,140,1,1,1,2
2909,2,0,4,1,240,77,30,90,86,10,299,182,1,1,1,2
2910,2,0,4,1,317,77,60,111,108,30,299,112,1,1,1,2
2911,2,0,4,1,240,64,30,99,91,20,184,112,1,1,1,2
2912,2,0,4,1,317,58,60,99,70,20,230,182,1,1,1,2
2913,2,0,4,1,266,58,120,90,86,10,230,112,1,1,1,2
2914,2,0,4,1,240,77,120,111,108,10,184,140,1,1,1,2
2915,2,0,4,1,240,58,30,111,72,30,230,140,1,1,1,2
2916,2,0,4,1,317,64,60,90,78,10,184,140,1,1,1,2
2917,2,0,4,1,116,31,30,47,34,10,70,40,1,1,1,3
2918,2,0,4,1,116,31,120,43,42,10,91,65,1,1,1,2
2919,2,0,4,1,116,28,30,40,40,20,91,50,1,1,1,3
2920,2,0,4,1,89,28,60,40,40,30,56,65,1,1,1,3
2921,2,0,4,1,98,31,30,40,36,30,91,40,1,1,1,3
2922,2,0,4,1,98,28,30,43,32,10,56,50,1,1,1,1
2923,2,0,4,1,98,37,60,40,40,20,56,40,1,1,1,3
2924,2,0,4,1,116,37,30,43,42,30,56,65,1,1,1,2
2925,2,0,4,1,98,31,60,43,42,30,70,50,1,1,1,3
2926,2,1,1,0,209,59,120,154,62,20,182,95,1,1,1,3
2927,2,1,1,0,191,59,30,151,57,10,182,123,1,1,1,2
2928,2,1,1,0,246,59,60,158,64,30,182,76,1,1,1,3
2929,2,1,1,0,191,49,30,154,56,20,112,76,1,1,1,3
2930,2,1,1,0,246,44,60,154,48,20,140,123,1,1,1,2
2931,2,1,1,0,209,44,120,151,53,10,140,76,1,1,1,3
2932,2,1,1,0,191,59,120,158,64,10,112,95,1,1,1,3
2933,2,1,1,0,191,44,30,158,49,30,140,95,1,1,1,3
2934,2,1,1,0,246,49,60,151,53,10,112,95,1,1,1,3
2935,2,1,3,1,200,55,120,113,56,30,110,60,1,1,1,3
2936,2,1,3,1,152,41,120,116,46,30,143,48,1,1,1,2
2937,2,1,3,1,200,41,120,120,49,20,88,48,1,1,1,3
2938,2,1,3,1,168,41,60,120,49,10,143,78,1,1,1,2
2939,2,1,3,1,168,46,120,120,50,30,88,78,1,1,1,3
2940,2,1,3,1,152,46,60,120,50,20,143,60,1,1,1,1
2941,2,1,3,1,152,55,60,116,58,10,110,48,1,1,1,3
2942,2,1,3,1,152,46,120,113,52,20,110,78,1,1,1,2
2943,2,1,3,1,168,55,30,120,66,20,110,78,1,1,1,3
2944,2,1,4,1,149,40,30,73,43,10,90,48,1,1,1,2
2945,2,1,4,1,149,40,120,69,52,10,117,78,1,1,1,3
2946,2,1,4,1,149,36,30,66,49,20,117,60,1,1,1,1
2947,2,1,4,1,112,36,60,66,49,30,72,78,1,1,1,3
2948,2,1,4,1,124,40,30,66,46,30,117,48,1,1,1,2
2949,2,1,4,1,124,36,30,69,42,10,72,60,1,1,1,2
2950,2,1,4,1,124,48,60,66,49,20,72,48,1,1,1,3
2951,2,1,4,1,149,48,30,69,52,30,72,78,1,1,1,2
2952,2,1,4,1,124,40,60,69,52,30,90,60,1,1,1,2
2953,2,1,5,1,151,46,120,96,48,20,143,70,1,1,1,2
2954,2,1,5,1,138,46,30,93,46,10,143,91,1,1,1,2
2955,2,1,5,1,177,46,60,100,53,30,143,56,1,1,1,3
2956,2,1,5,1,138,38,30,96,48,20,88,56,1,1,1,3
2957,2,1,5,1,177,34,60,96,38,20,110,91,1,1,1,2
2958,2,1,5,1,151,34,120,93,45,10,110,56,1,1,1,3
2959,2,1,5,1,138,46,120,100,53,10,88,70,1,1,1,2
2960,2,1,5,1,138,34,30,100,40,30,110,70,1,1,1,2
2961,2,1,5,1,177,38,60,93,43,10,88,70,1,1,1,2
2962,2,1,5,1,224,67,120,74,72,30,170,100,1,1,1,2
2963,2,1,5,1,170,50,120,80,57,30,221,80,1,1,1,2
2964,2,1,5,1,224,50,120,88,62,20,136,80,1,1,1,2
2965,2,1,5,1,188,50,60,88,62,10,221,130,1,1,1,2
2966,2,1,5,1,188,56,120,88,62,30,136,130,1,1,1,2
2967,2,1,5,1,170,56,60,88,62,20,221,100,1,1,1,2
2968,2,1,5,1,170,67,60,80,74,10,170,80,1,1,1,3
2969,2,1,5,1,170,56,120,74,66,20,170,130,1,1,1,2
2970,2,1,5,1,188,67,30,88,86,20,170,130,1,1,1,2
2971,2,0,5,1,221,119,120,68,132,30,140,80,1,1,1,3
2972,2,0,5,1,170,89,120,74,106,30,182,64,1,1,1,3
2973,2,0,5,1,221,89,120,82,111,20,112,64,1,1,1,3
2974,2,0,5,1,187,89,60,82,111,10,182,104,1,1,1,2
2975,2,0,5,1,187,99,120,82,114,30,112,104,1,1,1,2
2976,2,0,5,1,170,99,60,82,114,20,182,80,1,1,1,2
2977,2,0,5,1,170,119,60,74,139,10,140,64,1,1,1,3
2978,2,0,5,1,170,99,120,68,123,20,140,104,1,1,1,2
2979,2,0,5,1,187,119,30,82,161,20,140,104,1,1,1,3
2980,2,0,3,1,256,127,120,138,132,30,170,115,1,1,1,3
2981,2,0,3,1,201,95,120,143,108,30,221,92,1,1,1,2
2982,2,0,3,1,256,95,120,149,111,20,136,92,1,1,1,3
2983,2,0,3,1,219,95,60,149,111,10,221,149,1,1,1,2
2984,2,0,3,1,219,106,120,149,116,30,136,149,1,1,1,3
2985,2,0,3,1,201,106,60,149,116,20,221,115,1,1,1,2
2986,2,0,3,1,201,127,60,143,139,10,170,92,1,1,1,3
2987,2,0,3,1,201,106,120,138,123,20,170,149,1,1,1,3
2988,2,0,3,1,219,127,30,149,156,20,170,149,1,1,1,3
2989,2,0,2,1,120,82,120,89,83,30,90,55,1,1,1,3
2990,2,0,2,1,93,61,120,91,65,30,117,44,1,1,1,2
2991,2,0,2,1,120,61,120,93,68,20,72,44,1,1,1,3
2992,2,0,2,1,102,61,60,93,68,10,117,71,1,1,1,2
2993,2,0,2,1,102,68,120,93,71,30,72,71,1,1,1,3
2994,2,0,2,1,93,68,60,93,71,20,117,55,1,1,1,2
2995,2,0,2,1,93,82,60,91,86,10,90,44,1,1,1,3
2996,2,0,2,1,93,68,120,89,76,20,90,71,1,1,1,3
2997,2,0,2,1,102,82,30,93,91,20,90,71,1,1,1,3
2998,2,0,2,0,125,96,120,49,106,20,156,80,1,1,1,2
2999,2,0,2,0,114,96,30,44,99,10,156,104,1,1,1,2
3000,2,0,2,0,146,96,60,55,123,30,156,64,1,1,1,3
3001,2,0,2,0,114,80,30,49,106,20,96,64,1,1,1,3
3002,2,0,2,0,146,72,60,49,83,20,120,104,1,1,1,2
3003,2,0,2,0,125,72,120,44,99,10,120,64,1,1,1,2
3004,2,0,2,0,114,96,120,55,123,10,96,80,1,1,1,3
3005,2,0,2,0,114,72,30,55,86,30,120,80,1,1,1,2
3006,2,0,2,0,146,80,60,44,91,10,96,80,1,1,1,2
3007,2,1,2,0,221,133,120,74,144,30,180,95,1,1,1,3
3008,2,1,2,0,168,100,120,80,116,30,234,76,1,1,1,2
3009,2,1,2,0,221,100,120,88,123,20,144,76,1,1,1,3
3010,2,1,2,0,186,100,60,88,123,10,234,123,1,1,1,2
3011,2,1,2,0,186,111,120,88,128,30,144,123,1,1,1,2
3012,2,1,2,0,168,111,60,88,128,20,234,95,1,1,1,2
3013,2,1,2,0,168,133,60,80,149,10,180,76,1,1,1,3
3014,2,1,2,0,168,111,120,74,132,20,180,123,1,1,1,2
3015,2,1,2,0,186,133,30,88,177,20,180,123,1,1,1,3
3016,2,1,4,1,130,80,30,67,90,10,100,48,1,1,1,3
3017,2,1,4,1,130,80,120,63,103,10,130,78,1,1,1,1
3018,2,1,4,1,130,72,30,60,98,20,130,60,1,1,1,1
3019,2,1,4,1,103,72,60,60,98,30,80,78,1,1,1,1
3020,2,1,4,1,112,80,30,60,91,30,130,48,1,1,1,3
3021,2,1,4,1,112,72,30,63,83,10,80,60,1,1,1,1
3022,2,1,4,1,112,96,60,60,98,20,80,48,1,1,1,3
3023,2,1,4,1,130,96,30,63,103,30,80,78,1,1,1,3
3024,2,1,4,1,112,80,60,63,103,30,100,60,1,1,1,3
3025,2,1,4,1,168,80,30,72,91,10,120,60,1,1,1,3
3026,2,1,4,1,168,80,120,66,108,10,156,97,1,1,1,1
3027,2,1,4,1,168,72,30,61,99,20,156,75,1,1,1,1
3028,2,1,4,1,129,72,60,61,99,30,96,97,1,1,1,1
